,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
4853,14000,2,4,1,51,-1,-1,-1,-1,-1,-1,564.22,538.77,534.43,495.66,490.24,493.66,539,535,496,495,600,537,0
4854,35000,1,4,2,21,-1,2,1,-1,-1,-1,1268.15,2462.25,1888.3,1298.36,0,0,2463,0,0,0,1330,1979,0
4855,20000,1,4,2,26,-1,-1,-1,-1,-1,-1,942.76,942.77,955.33,0,924.87,875.86,943,956,0,1395,876,884,0
4856,21000,2,4,1,52,-1,-1,-1,-1,-1,-1,835.03,942.88,1005.65,944.24,884.21,799.89,3443,1006,945,3040.61,800,871,0
4857,35000,1,4,2,53,-1,-1,-1,-1,-1,-1,1251.6,1304.94,1227.54,1081.73,1134.5,1197.88,1600,1227.54,1500,2000,2797.88,1307,0
4858,24500,2,4,1,36,-1,-1,-1,-1,-1,-1,1143.98,1144.84,1155.63,1142.15,1143.91,1114.41,1145,1156,1143,1144,1115,1188,0
4859,30000,1,4,2,30,-1,-1,-1,-1,-1,2,1391.11,1390.44,0,1381.31,1351.37,2898.64,1391,0,2101.1,1352,2900,0,0
4860,28000,1,4,1,54,-1,-1,-1,-1,-1,-1,948.21,970.75,1006.55,1017.59,1041.88,1039.47,971,1007,1018,1042,1040,1135,0
4861,21000,1,4,2,24,-1,-1,-1,-1,-1,-1,890.26,911.48,945.37,988.24,987.72,944.55,912,950,988.24,988,944.55,923.78,0
4862,35000,1,4,2,41,-1,-1,-1,-1,-1,1,1316.26,1330.42,1367.23,1382.32,0,2127.81,1370,1367.5,1383,0,4150,0,0
4863,21000,2,4,1,44,-1,-1,-1,-1,-1,-1,623.76,651.81,687.3,705.65,722.15,730.32,962,962,962,723,962,962,0
4864,15000,1,4,2,27,-1,-1,-1,-1,-1,-1,554.93,567.68,587.93,594.19,607.94,606.56,568,588,595,608,606.56,660.34,0
4865,14000,2,4,2,39,-1,-1,-1,-1,-1,-1,680.69,647.73,695.03,675.72,610.66,569.42,648,696,676,611,570,619,0
4866,28000,1,4,2,31,-1,-1,-1,-1,-1,-1,991.43,1014.79,1052.02,1063.5,1088.71,955.53,1015,1055,1065,1089,956,825,0
4867,35000,2,4,2,47,-1,1,-1,-1,-1,-1,1388.73,2063.86,1440.43,0,1456.45,1452.9,2064,0,0,2094,1453,0,0
4868,14000,1,4,2,26,-1,-1,-1,-1,1,-1,674.57,513.64,638.03,626.34,931.22,606.13,514,5939,627,932,607,641,0
4869,35000,1,4,2,70,-1,-1,-1,-1,-1,-1,0,788.09,0,0,891.74,0,1560,0,816,2825,0,2890,0
4870,35000,2,4,1,36,-1,-1,-1,-1,-1,-1,1399.37,1167.21,821.07,830.8,850.88,848.9,1500,900,850,860,849,926,0
4871,21000,1,4,2,23,-1,-1,-1,-1,-1,-1,714.95,732.94,759.12,767.2,784.94,783.19,768,760,768,785,784,853,0
4872,18000,2,4,2,37,-1,-1,-1,-1,-1,-1,699.44,689.87,714.45,721.99,738.68,737,690,715,722,739,737,803,0
4873,25000,2,4,2,47,-1,-1,-1,-1,-1,-1,562.18,574.88,595.08,601.32,615.05,532.05,575,596,602,616,533,441,0
4874,15000,1,4,2,48,-1,-1,-1,-1,-1,-1,655.17,670.5,701.63,715.07,0,693.11,671,702,720,0,1069,706,0
4875,21000,2,4,2,29,-1,-1,-1,-1,-1,-1,981.99,982.99,975.01,926.7,930.6,906.24,983,976,927,931,907,957.49,0
4876,21000,1,4,2,32,-1,-1,-1,-1,-1,-1,974.51,984.98,998.89,970.32,967.21,906.71,990,1000,971,970,910,968,0
4877,14000,2,4,2,40,-1,-1,-1,-1,-1,-1,521.45,537.12,548.34,541.17,525.83,488.72,800,650,700,700,700,700,0
4878,15000,2,4,2,40,-1,-1,-1,-1,-1,-1,655.63,641.33,0,640.05,654.8,655.24,642,642,947,655,702,713,0
4879,21000,2,4,2,30,-1,-1,-1,-1,-1,-1,997.3,970.54,1041.32,1006.49,1010.17,696.27,971,1042,1007,1011,698,322,0
4880,21000,1,4,1,45,-1,-1,-1,-1,-1,-1,905.63,917.32,935.59,944.45,982.65,903.07,917.32,935.59,944.45,982.65,903.07,970.92,0
4881,12600,1,4,1,40,-1,-1,-1,-1,-1,-1,556.91,477.42,472.25,464.52,466.41,444.75,478,475,465,470,445,430.7,0
4882,14000,2,4,2,49,-1,-1,-1,-1,-1,-1,622.56,637.04,0,675.19,674.33,650.55,638,0,1042,675,651,695,0
4883,14000,1,4,1,36,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,649,585,560,560,560,530,0
4884,21000,1,4,2,46,-1,-1,-1,-1,-1,-1,904.08,912.08,0,945.21,0,937.88,1006,900,1445.06,1000,1421,995.05,0
4885,24500,2,4,2,26,-1,-1,-1,-1,-1,-1,945.48,959.45,992.64,968.17,960.59,917.83,1000,1000,1000,1600,1200,1000,0
4886,21000,1,4,2,30,-1,-1,-1,-1,-1,-1,142.82,16.37,0,532.07,351.34,16.16,3017,8000,13533,352,16.2,11020,0
4887,19000,1,4,2,23,-1,-1,-1,-1,-1,-1,691.05,707.22,732.88,740.77,758.22,756.47,708,733,741,759,756.47,824.58,0
4888,14000,2,4,1,51,-1,-1,-1,-1,-1,-1,547.84,571.12,590.58,596.58,613.56,615.8,572,591,597,700,700,700,0
4889,12000,1,4,2,24,-1,-1,-1,-1,-1,-1,358.64,187.22,193.03,194.95,198.74,200.47,190,200,200,200,250,280,0
4890,10500,1,4,2,24,-1,-1,-1,-1,-1,-1,522.42,499.55,534.54,512.79,489.88,473.85,500,535,513,490,474,503,0
4891,18000,1,4,2,31,-1,-1,-1,-1,-1,-1,860.52,860.43,871.54,860.25,860.27,837.72,861,872,861,861,838,850,0
4892,25000,1,4,2,56,-1,-1,-1,-1,-1,-1,1034.92,914.44,727.7,735.94,666.74,533.06,1000,750,750,900,650,450,0
4893,35000,1,4,2,39,-1,-1,-1,-1,-1,-1,613.83,0,193.44,0,109.21,78.98,3560,8194,0,2260,2078.98,0,0
4894,21000,1,4,2,32,-1,-1,-1,-1,-1,-1,640.71,655.54,679.06,686.29,702.26,670.43,656,679.06,686.29,702.26,670.43,621.39,0
4895,33000,2,4,2,36,-1,-1,-1,-1,-1,-1,0,0,0,0,0,65.25,556,542.94,489.6,3500,130.51,0,0
4896,15000,1,4,1,31,-1,-1,-1,-1,-1,-1,562.56,575.5,596.1,602.44,616.39,614.98,575.5,597,602.44,616.39,615,669.58,0
4897,21000,1,4,2,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2739.66,783.45,768.7,776.74,794.47,792.68,0
4898,30000,1,4,1,63,-1,-1,-1,-1,-1,-1,966.55,989.52,1026.15,1037.47,1062.27,1059.79,990,1030,1040,1063,1060,1157,0
4899,21000,2,4,2,33,-1,1,-1,-1,-1,-1,898.17,1455.09,968.11,932.41,972.16,0,1460,969,950,975,900,1000,0
4900,21000,2,4,2,48,-1,-1,-1,-1,-1,-1,916.54,790.58,611.8,618.3,632.57,631.16,791,612,619,633,632,687,0
4901,30000,2,4,2,44,-1,-1,-1,-1,-1,-1,1209.85,1166.93,1150.96,1072.97,1114.96,1115.9,1300,1400,1350,1500,1200,1300,0
4902,21000,1,4,2,29,-1,-1,-1,-1,-1,-1,685.11,701.1,726.46,734.27,751.49,749.78,702,727,735,752,750,817.3,0
4903,35000,1,4,2,31,-1,-1,-1,-1,-1,-1,1146.22,1173.68,1217.26,1230.71,1260.29,1257.35,1174,1218,1231,1260.5,1258,1374,0
4904,25000,2,4,2,49,-1,-1,-1,-1,-1,-1,1064.15,1045.17,1077.72,959.4,842.83,662.77,5400,6000,3700,4845,4163,10000,0
4905,35000,1,4,2,58,-1,-1,-1,-1,-1,-1,1167.85,1195.56,1239.61,1253.19,1283.11,1280.14,1196,1240,1254,1284,1281,1398,0
4906,26000,2,4,2,55,-1,-1,-1,-1,-1,-1,1128.08,1138.05,1132.1,1126.1,1135.26,1098.3,1140,1132.1,1127,1135.3,1099,1090,0
4907,14000,2,4,2,24,-1,-1,-1,-1,-1,-1,568.49,538.05,557.19,563.11,576.16,574.86,539,558,564,577,575,626,0
4908,15000,1,4,2,24,-1,-1,-1,-1,-1,-1,625.36,639.89,653.97,648.82,657.93,613.4,640,654,660,700,1000,600,0
4909,15000,1,4,2,29,-1,-1,-1,-1,-1,-1,353.62,256.11,264.24,638.05,599.15,597.88,257,270,10000,602,600,660,0
4910,19000,2,4,2,38,-1,-1,-1,-1,1,-1,888.64,910.51,894.38,831.14,1198.89,818.31,920,900,840,1200,0,0,0
4911,21000,2,4,2,42,-1,-1,-1,-1,-1,-1,868.31,910.64,870.64,767.6,785.13,783.58,911,871,768,786,783.6,900,0
4912,20000,2,4,2,29,-1,-1,-1,-1,-1,-1,953.56,953.5,962.07,927.78,907.52,743.21,953.5,963,928,908,744,657,0
4913,12000,2,4,2,25,-1,-1,-1,-1,-1,-1,501.57,502.57,504.7,510.04,521.72,520.55,503,505,511,522,521,0,0
4914,35000,1,4,2,25,-1,-1,-1,-1,-1,-1,600.49,698.71,732.6,773.46,912.43,911.96,2650,950,900,4350,950,994,0
4915,21000,1,4,2,45,-1,-1,-1,-1,-1,-1,716.49,732.96,759.15,767.23,785.01,783.22,732.96,760,768,785.01,783.22,853,0
4916,21000,2,4,2,28,-1,-1,-1,-1,-1,-1,970.31,961.95,907.47,912.74,913.07,887.84,961.95,908,913,914,888,927.9,0
4917,30000,2,4,1,42,-1,-1,-1,-1,-1,-1,688.21,703.75,728.49,736.11,752.88,759.28,704,730,737,753,950,950,0
4918,35000,2,4,2,54,-1,-1,-1,-1,-1,-1,376.85,390.06,1209.75,1496.59,1175.87,921.71,391,32000,23300,1176,925,12381,0
4919,20000,2,4,2,65,-1,-1,-1,-1,-1,-1,632.14,560.21,278.49,268.54,238.56,147.46,561,279,9287.7,239,148,609,0
4920,21000,1,4,2,31,-1,-1,-1,-1,-1,-1,512.55,0,488.82,919.55,634.08,110.53,0,20000,40000,635,115,19903,0
4921,21000,2,4,2,40,-1,-1,1,-1,2,1,928.65,970.09,1458.95,961.47,1990.81,1449.02,971,1459,0,1991,0,0,0
4922,28000,2,4,1,49,-1,-1,-1,-1,-1,-1,930.15,952.24,987.31,998.14,1021.95,1019.56,953,988,999,1022,1020,1115,0
4923,21000,2,4,2,28,-1,-1,-1,-1,-1,-1,586.65,608.45,629.69,636.25,650.67,508.02,810,630.34,637,651,510,307,0
4924,21000,2,4,2,30,-1,-1,-1,-1,-1,-1,910.8,908.2,863.84,771.91,789.82,788.05,909,864,772,790,789,858,0
4925,19800,1,4,2,23,-1,-1,-1,-1,-1,-1,929.09,934.62,925.14,853.56,858.22,833.09,935,925.14,854,858.22,833.09,894.9,0
4926,20000,1,4,2,25,-1,-1,-1,-1,-1,-1,955.49,967.62,980.22,966.74,961.35,930.53,968,981,966.8,962,931,994,0
4927,35000,2,4,2,26,-1,-1,-1,-1,-1,-1,1149.26,1176.78,1220.52,1233.96,1263.66,1260.69,1177,1221,1233.96,1264,1261,1376.79,0
4928,13000,2,4,2,24,-1,-1,-1,-1,-1,-1,642.41,641.71,649.37,642.07,0,626.42,642,650,643,0,975,663,0
4929,21000,1,4,1,61,-1,-1,-1,-1,-1,-1,738.24,576.14,596.52,602.88,616.72,615.35,578,597,605,617,616,670,0
4930,14000,1,4,2,33,-1,-1,-1,-1,-1,-1,0,674.53,0,671.82,670.49,648.12,1033,0,1035.52,671,649,0,0
4931,15000,2,4,2,35,-1,-1,-1,-1,-1,-1,661.62,666.43,646.46,652.9,637.22,580.73,1800,1000,1000,650,600,608,0
4932,15000,2,4,2,23,-1,-1,-1,-1,-1,-1,644.14,626.54,568.36,481.54,492.66,355.56,630,710,500,500,1000,1000,0
4933,28000,2,4,2,35,-1,-1,-1,-1,-1,-1,926.02,947.95,982.84,993.58,1017.28,1014.9,947.95,983,994,1018,1015,1108,0
4934,15000,2,4,2,39,-1,-1,-1,-1,-1,-1,571.76,570.28,562.19,542.83,555.29,554.08,571,563,543,556,555,603,0
4935,21000,2,4,2,29,-1,-1,-1,-1,-1,-1,983.42,972.31,974.65,918.52,832.09,790.29,973,975,919,833,791,0,0
4936,28000,2,4,2,40,-1,-1,-1,-1,-1,-1,980.61,1044.99,0,1090.13,1121.7,1141.32,5000,500,1590,1125,1792,1250,0
4937,35000,2,4,1,59,-1,-1,-1,-1,-1,-1,1167.45,1195.42,1239.95,1253.6,1283.8,1280.7,1196,1240,1254,1284,1281,1399,0
4938,28000,1,4,2,26,-1,-1,-1,-1,-1,-1,1292.96,1281.27,1246.41,1301.97,1302.1,1267.18,1282,1247,1302,1303,1268,1354.13,0
4939,14000,2,4,2,31,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,430.92,250.22,257.32,253.94,248.97,245.35,0
4940,14000,2,4,2,25,-1,-1,-1,-1,-1,-1,662.64,636.81,682.21,663.56,640.18,569.76,637,683,663.56,640.18,569.76,526.69,0
4941,14000,1,4,1,41,-1,1,-1,-1,-1,-1,0,659.24,615.47,0,0,0,637,616,600,1000,590,570,0
4942,21000,2,4,2,34,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7686.3,2266.31,809.22,1809.72,711.95,1706.59,0
4943,14000,2,4,1,46,-1,-1,-1,-1,-1,-1,685.17,679.52,654.95,665.35,620.45,588.04,680,655,666,621,589,587,0
4944,15000,1,4,2,25,-1,1,-1,-1,-1,-1,628.07,970.98,668.32,662.04,637.37,586.12,975,670,665,637.37,588,638,0
4945,28000,2,4,2,22,-1,-1,-1,-1,-1,-1,922.63,944.19,978.55,989.15,1012.46,1010.07,945,979,990,1013,1011,1102,0
4946,14000,1,4,2,38,-1,-1,-1,-1,-1,-1,626.63,614.59,590.46,544.87,557.35,556.11,615,591,545,558,557,605,0
4947,14000,1,4,2,29,-1,-1,-1,-1,-1,-1,674.77,674.76,682.73,662.09,618.29,603.2,674.76,683,662.09,618.29,1103.2,635.6,0
4948,14000,1,4,2,31,-1,-1,-1,-1,-1,-1,0,665.79,643.81,364.26,0,594.47,1021,644,365,2000,14200.43,622,0
4949,14000,1,4,2,29,-1,-1,-1,-1,-1,-1,0,683.1,733.09,551.84,298.4,297.8,1038,734,552,299,298,321,0
4950,30000,1,4,2,52,-1,-1,-1,-1,-1,-1,1032.91,1057.05,1100.75,0,0,0,1458,1601,0,1113,1139.55,1137,0
4951,21000,1,4,2,27,-1,-1,-1,-1,-1,-1,791.31,748.73,776.73,785.32,803.88,801.98,750,800,790,805,802,874.4,0
4952,21000,1,4,2,29,-1,-1,-1,1,-1,-1,909.47,0,973.3,404.38,927.61,931.5,965,965,1355,950,932,955,0
4953,35000,1,4,1,50,-1,-1,-1,-1,-1,-1,780.09,317.88,223.54,225.29,229.15,228.77,318,224,226,230,229,500,0
4954,12000,2,4,2,57,-1,-1,-1,-1,-1,-1,550.17,523.31,513.57,518.6,434.62,292.83,524,514,519,435,293,317,0
4955,21000,1,4,2,31,-1,-1,-1,-1,-1,-1,760.75,756.39,772.3,767.99,786.09,784.31,757,773,768,787,785,854.96,0
4956,14000,1,4,2,20,-1,-1,-1,-1,-1,-1,686.97,699.19,695.85,687.2,687,663.27,700,696,688,687,670,664,0
4957,21000,1,4,2,31,-1,-1,-1,-1,-1,-1,811.39,830.32,842.3,826.04,845.35,843.43,831,843,827,846,844,919,0
4958,20000,1,4,2,21,-1,-1,-1,-1,-1,-1,0,844.63,0,0,0,0,2000,0,1100,900,1100,900,0
4959,35000,2,4,2,41,-1,-1,-1,-1,-1,-1,1277.16,1320.02,1378.27,1402.04,1442.14,1444.07,1585,1600,1600,1585,1585,1578,0
4960,21000,2,4,2,37,-1,-1,-1,-1,-1,-1,813.24,830.7,816.08,779.37,805.66,811.53,1000,1000,1000,1000,1000,1000,0
4961,15000,1,4,2,22,-1,-1,-1,-1,-1,-1,557.7,570.53,590.89,583.23,576.26,574.93,571,591,585,577,575,626,0
4962,35000,1,4,2,35,-1,-1,-1,-1,-1,-1,1184.89,1213.11,1257.79,1271.5,1301.88,1298.91,1213.11,1257.79,1271.5,1302,1300,1420,0
4963,21000,2,4,2,27,-1,-1,-1,-1,-1,-1,988.55,983.78,967.68,919.48,973.18,904.09,984,968,920,3774,905,888,0
4964,21000,2,4,2,32,-1,-1,-1,-1,-1,-1,965.59,886.91,919.21,904.65,881.48,894.8,887,920,905,882,1789.6,962.02,0
4965,25000,2,4,2,46,-1,-1,-1,-1,-1,-1,645.31,645.7,776.54,617.83,357.55,311.69,646,3577,1208,858,312,305,0
4966,14000,2,4,1,62,-1,-1,-1,-1,-1,-1,672.88,639.53,588.76,557.3,544.51,543.31,640,589,558,545,544,592,0
4967,14000,2,4,2,29,-1,-1,-1,-1,-1,-1,277.85,283.42,292.26,294.97,300.96,300.36,284,293,295,301,300.5,324,0
4968,20000,2,4,2,35,-1,-1,-1,-1,-1,-1,0,0,0,811.22,830.61,0,1498.49,774.22,1614.54,835,0,1241,0
4969,20000,1,4,2,37,-1,-1,-1,-1,-1,-1,766.08,784.17,812.92,821.78,841.26,839.3,785,815,821.78,842,839.3,915.45,0
4970,21000,1,4,2,36,-1,-1,-1,-1,-1,-1,0,984.43,0,0,988.69,961.67,1965.19,0,1001.84,1976.85,961.67,0,0
4971,35000,1,4,1,54,-1,-1,-1,-1,-1,-1,1173.44,1201.72,1246.47,1260.25,1290.76,1287.7,1205,1247,1260.25,1295,1287.7,1407,0
4972,14000,1,4,2,34,-1,-1,-1,-1,-1,-1,607.09,555.4,471.85,373.56,374.18,373.97,556,472,374,375,1600,320,0
4973,14000,2,4,2,43,-1,1,-1,-1,-1,-1,623.88,1042.82,675.61,624.95,639.54,619.79,1043,676,625,650,620,0,0
4974,14000,1,4,1,60,-1,-1,-1,-1,-1,-1,524.96,507.25,525.14,530.66,542.81,541.58,508,526,530.66,542.81,541.58,590,0
4975,15000,1,4,2,21,-1,-1,-1,-1,-1,-1,726.25,729.76,741.74,728.79,719.28,674.9,730,742,730,720,675,516,0
4976,21000,2,4,2,35,-1,1,-1,-1,-1,-1,957.65,178.58,919.76,908.2,914.76,909.33,179,1200,909,915,910,1507,0
4977,21000,2,4,2,24,-1,-1,-1,-1,-1,-1,843.74,790.65,819.86,835.61,861.45,865.15,791,820,1000,1000,1000,1000,0
4978,21000,1,4,2,27,-1,-1,-1,-1,-1,-1,958.72,983.88,1000.31,988.68,965.78,75.6,1050,1001,989,966,80,1020,0
4979,16800,1,4,2,30,-1,-1,-1,-1,-1,-1,0,552.3,429.84,0,0,0,1242.75,500,9000,703.48,675.95,2652.99,0
4980,14000,1,4,1,39,-1,-1,-1,-1,-1,-1,646.15,693.33,0,695.46,694.59,663.23,700,0,1100,695,700,653.72,0
4981,21000,2,4,2,35,-1,-1,-1,-1,-1,-1,733,749.85,776.74,785.04,803.29,801.45,750,777,786,804,802,872.8,0
4982,21000,2,4,2,31,-1,-1,1,-1,1,-1,985.73,987.62,1498.25,976.3,1449.93,952.47,988,1499,0,2000,0,1027,0
4983,28000,1,4,2,24,-1,-1,-1,-1,-1,-1,942.87,964.97,1000.1,1010.89,1034.74,1032.38,964.97,1000.1,1010.89,1034.74,1033,1125.64,0
4984,21000,1,4,2,52,-1,-1,-1,-1,-1,-1,776.3,769.69,797.75,806.43,825.47,823.55,770,798,807,826,824,899,0
4985,28000,1,4,2,27,-1,-1,-1,-1,-1,-1,1172.54,1192.06,1223.69,1132.26,1005.65,1003.29,1192.06,1225,1132.26,1005.65,1003.29,1094.79,0
4986,19000,1,4,2,29,-1,-1,-1,-1,-1,-1,830.61,838.71,870.08,742.87,550.95,549.72,839,871,743,550.95,550,598.02,0
4987,21000,2,4,2,43,-1,-1,-1,-1,-1,-1,778.25,805.08,841.54,856.93,882.39,831.93,1000,1000,1000,1000,1000,1000,0
4988,15000,2,4,2,29,-1,-1,-1,-1,-1,-1,581.78,595.36,616.62,623.19,585.15,417.45,600,617,624,586,418,320,0
4989,35000,1,4,1,54,-1,-1,-1,-1,-1,-1,1199.61,1228.44,1201.88,1113.94,1140.56,1137.89,1229,1202,1114,1141,1138,1242,0
4990,21000,1,4,2,24,-1,1,-1,1,-1,-1,821.89,433.94,851.57,1250.98,860.72,858.78,434,800,1250.98,0,859,935.61,0
4991,14000,1,4,2,47,-1,-1,-1,-1,-1,-1,539.8,419.8,457.49,484.92,516.91,534.92,420,1000,1000,1000,1000,1000,0
4992,21000,2,4,2,46,-1,-1,-1,-1,-1,-1,629.64,419.82,406.01,370.8,0,0,420,407,371,0,3380.43,637.36,0
4993,14000,2,4,2,25,-1,-1,-1,-1,-1,-1,686.3,686.34,695.19,686.48,686.53,669,687,696,687,687,669,711,0
4994,21000,1,4,2,32,-1,-1,-1,-1,-1,-1,982.2,936.94,1004.87,992.33,991.65,907.09,937,1005,993,992,908,756,0
4995,24500,2,4,2,30,-1,-1,-1,-1,-1,-1,1118.56,1157.48,1170.29,1143.33,1132.95,1111.86,1157.5,1170.29,1143.33,1132.95,1111.86,1201.72,0
4996,21000,1,4,2,30,-1,-1,-1,-1,-1,-1,772.9,791.1,820,828.92,848.58,848.75,791.1,820,830,848.58,900,925.71,0
4997,17000,1,4,2,45,-1,-1,-1,-1,-1,-1,804.04,806.67,804.6,749.16,744.48,729.52,807,805,750,745,729.52,786,0
4998,14000,2,4,2,47,-1,-1,-1,-1,-1,-1,652.65,628.17,644.04,607.26,598.33,596.96,629,645,608,599,597,624,0
4999,35000,1,4,2,25,-1,-1,-1,-1,-1,-1,1340.35,1378.09,1432.76,1450.85,1486.14,1483.3,1500,1500,1500,1487,1500,1656,0
5000,21000,2,4,2,26,-1,-1,-1,-1,-1,-1,980.97,985.18,989.79,930.64,970.81,908.79,990,990,940,980,910,1020,0
5001,15000,1,4,2,25,-1,-1,-1,-1,-1,-1,618.1,632.48,655.33,662.39,677.89,659.65,633,656,663,678,660,629,0
5002,25000,1,4,2,27,-1,-1,-1,-1,-1,-1,1167.47,1167.04,1183.32,1167.05,1166.81,1136.18,1168,1184,1168,1169,1137,1214,0
5003,30000,2,4,2,26,-1,-1,-1,-1,-1,-1,1396.01,1395.97,1411.71,1309.21,1178.14,1310.48,1395.97,1411.71,1309.21,1178.14,5310.48,828.64,0
5004,21000,2,4,2,28,-1,-1,-1,-1,-1,-1,985.23,987.05,991.1,981.51,984.96,961.43,988,992,982,985,962,1025,0
5005,21000,2,4,1,44,-1,-1,-1,-1,-1,-1,1041.81,1042.42,1030.61,952.15,931.46,651.97,1043,1031,953,932,652,344,0
5006,21000,2,4,2,43,-1,-1,-1,-1,-1,-1,721.78,738.66,0,773.75,792.01,790.21,739,0,1539.49,793,791,862,0
5007,14000,2,4,2,42,-1,-1,-1,-1,-1,-1,616.21,608.4,618.35,623.11,634.79,611.35,609,619,625,635,612,869.81,0
5008,14000,1,4,2,24,-1,-1,-1,-1,-1,-1,613.55,600.65,0,563.5,487.99,423.51,600.65,500,850,500,500,500,0
5009,13000,1,4,2,31,-1,-1,-1,1,-1,-1,630.48,629.9,0,959.71,627.06,609.09,630,0,1599,0,610,0,0
5010,21000,2,4,2,33,-1,-1,-1,-1,-1,-1,880.99,902.56,935.67,947.9,551.35,0,930,936,1000,552,11000,15000,0
5011,30000,2,4,2,31,-1,-1,-1,-1,-1,-1,1403.28,1403.37,1422.22,1403.51,0,1317.41,1404,1423,1404,0,2698,1367,0
5012,35000,2,4,3,43,-1,1,-1,-1,-1,-1,0,1915.83,1339.16,0,0,1350.86,1306,1350,0,1355,1954,1476,0
5013,21000,1,4,2,21,-1,-1,-1,-1,-1,-1,701.53,717.63,743.21,0,768.53,766.83,718,744,0,1522,768,967,0
5014,19500,2,4,2,36,-1,-1,-1,-1,-1,-1,684.42,700.13,725.09,732.75,749.68,748.02,701,726,733,750,749,815,0
5015,15000,2,4,2,46,-1,-1,-1,-1,-1,-1,0,680.26,647.31,577.77,590.82,589.94,1040,670,579,591,600,641,0
5016,12000,1,4,2,38,-1,-1,-1,-1,-1,-1,513.33,465.95,461.59,457.65,461.87,500.82,666,2172,3022,2810,3360,1510,0
5017,10500,1,4,1,44,-1,-1,1,-1,1,-1,347.22,514.9,801.69,515.38,739.69,470.72,8000,802,0,739.69,0,450,0
5018,15000,2,4,2,28,-1,-1,-1,-1,-1,-1,540.09,0,559.41,565.33,0,579.32,0,820,566,360,852.58,630.5,0
5019,29000,1,4,2,34,-1,-1,-1,-1,-1,-1,1315.61,1258.78,1322.13,1315.95,1248.67,1200.57,1259,1323,1316,1249,1300,1262,0
5020,23000,2,4,2,48,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,866.24,778.07,804.81,815.57,835.04,837.25,0
5021,12500,1,4,2,36,-1,1,-1,-1,-1,-1,531.51,810.9,551.07,518.58,515.13,513.95,811,552,519,516,514,559,0
5022,14000,1,4,2,28,-1,-1,-1,-1,-1,-1,654.72,649.47,637.29,544.97,452.01,438.35,650,638,544.97,460,450,460,0
5023,28000,2,4,2,25,-1,-1,-1,-1,-1,-1,1282.73,1239,0,1301.51,0,1266.65,1240,1300,1981.2,0,1926,1355,0
5024,35000,2,4,2,54,-1,-1,-1,-1,-1,-1,1154.7,1182.1,1225.61,1239.03,1268.58,1265.63,1183,1226,1240,1269,1266,1381.13,0
5025,21000,1,4,2,36,-1,-1,-1,-1,-1,-1,534.96,63.04,98.62,769.79,787.95,786.12,64,99,17070,790,787,0,0
5026,14000,2,4,2,55,-1,-1,-1,-1,-1,-1,669.36,705.52,691.36,657.03,673.56,669.89,705.52,691.36,700,700,670,654,0
5027,17000,1,4,1,52,-1,-1,-1,-1,-1,-1,607.25,621.31,643.63,650.51,665.68,664.19,622,644,651,666,665,0,0
5028,35000,1,4,2,36,-1,-1,-1,-1,-1,-1,1290.88,1322.06,1371.57,1386.79,1420.39,1417.06,1323,1372,1386.79,1420.4,1418,1549,0
5029,21000,2,4,2,32,-1,-1,-1,-1,-1,-1,957.59,980.18,1032.61,951.41,663.39,303.32,981,1033,1005,664,304,327.01,0
5030,14000,2,4,2,24,-1,-1,-1,-1,-1,-1,598.58,489.44,294.72,297.48,303.56,302.97,500,295,298,304,303,350,0
5031,28000,1,4,2,29,-1,-1,-1,-1,-1,-1,820.42,858.9,907.58,933.4,969.94,981.19,1300,1300,1300,1300,1300,1300,0
5032,35000,2,4,2,26,-1,-1,-1,-1,-1,-1,1202.87,1231.77,1277.66,1291.78,1322.94,1319.82,1231.77,1277.66,1291.78,1322.94,1319.82,1442,0
5033,19000,1,4,2,54,-1,-1,-1,-1,-1,-1,787.12,792.96,809.48,813.82,832.66,830.57,793,810,814,833,831,882,0
5034,30000,1,4,2,39,-1,-1,-1,-1,-1,-1,767.33,785.17,813.5,822.22,841.46,676.23,785.17,813.5,822.22,841.46,677,462,0
5035,21000,1,4,2,46,-1,-1,-1,-1,-1,-1,650.63,665.42,688.9,696.12,712.08,712.32,666,689,697,713,713,4000,0
5036,17500,2,4,2,32,-1,-1,-1,-1,-1,-1,826.47,825.46,839.78,815.34,778.97,763.95,825.46,839.78,815.34,778.97,763.95,859.17,0
5037,35000,2,4,2,31,-1,-1,-1,-1,-1,-1,1181.22,1213.06,1257.79,1271.56,1301.93,1298.88,1300,1258,1272,1302,1299,1417.95,0
5038,21000,2,4,2,24,-1,-1,-1,-1,-1,-1,890.56,922.49,885.25,784.99,803.23,801.39,922.96,886,785,804,802,873,0
